165458,4536164,2815980,3347927,4049089,2245934,-103,-128,1309,567,282,668,-39,0,-32,-37,25,1299,355,452,798,-9,3,-32,
165458,4536164,2815980,3350139,4049089,2245934,-94,-125,1274,567,282,668,-47,-8,-30,-54,7,1335,353,455,785,6,-9,-33,
165458,4536164,2815980,3350139,4046354,2245934,-98,-127,1349,568,280,670,-50,5,-23,-39,30,1284,353,455,785,-7,-2,-38,
165458,4536164,2815980,3350139,4046354,2248558,-104,-116,1332,568,280,670,-52,-1,-26,-40,41,1277,353,458,791,0,9,-36,
165458,4536164,2815980,3350139,4046354,2248558,-105,-130,1280,563,287,669,-43,3,-31,-52,8,1335,353,458,781,-5,3,-36,
165458,4536164,2815980,3350139,4046354,2248558,-91,-116,1307,563,287,678,-53,-1,-33,-50,15,1334,351,455,781,-1,0,-35,
165446,4536164,2815980,3350139,4046354,2248558,-101,-141,1345,563,281,678,-55,3,-34,-54,20,1312,355,456,784,0,1,-33,
165446,4535645,2815980,3350139,4046354,2248558,-88,-125,1309,567,283,671,-53,5,-36,-48,31,1291,355,456,784,-1,6,-34,
165446,4535645,2810811,3350139,4046354,2248558,-113,-119,1311,567,283,671,-48,2,-25,-41,25,1311,354,451,778,-1,-8,-35,
165446,4535645,2810811,3356311,4046354,2248558,-79,-143,1351,562,282,682,-40,2,-25,-55,23,1305,354,451,778,8,1,-34,
165446,4535645,2810811,3356311,4045566,2248558,-120,-115,1295,562,282,682,-46,2,-33,-53,13,1321,351,454,776,5,6,-31,
165446,4535645,2810811,3356311,4045566,2257241,-86,-133,1338,565,289,673,-44,5,-31,-42,21,1307,351,454,776,5,-2,-32,
165446,4535645,2810811,3356311,4045566,2257241,-96,-133,1323,565,285,682,-47,7,-23,-59,27,1322,353,466,774,2,6,-32,
165446,4535645,2810811,3356311,4045566,2257241,-109,-129,1323,565,285,682,-42,7,-26,-42,37,1302,355,452,781,2,-6,-33,
165526,4535645,2810811,3356311,4045566,2257241,-71,-132,1350,565,282,671,-44,2,-28,-58,16,1343,355,452,781,-3,-5,-31,
165526,4535411,2810811,3356311,4045566,2257241,-90,-127,1312,565,282,671,-40,8,-29,-56,18,1261,353,453,790,8,11,-30,
165526,4535411,2807718,3356311,4045566,2257241,-99,-137,1287,564,289,679,-48,6,-29,-60,17,1326,353,453,790,-7,0,-36,
165526,4535411,2807718,3355111,4045566,2257241,-103,-116,1361,564,288,673,-47,7,-35,-33,23,1306,353,456,790,-3,9,-34,
165526,4535411,2807718,3355111,4055788,2257241,-107,-131,1305,567,288,673,-46,6,-39,-54,9,1313,353,456,790,2,6,-30,
165526,4535411,2807718,3355111,4055788,2262564,-79,-131,1333,570,282,676,-50,3,-38,-54,33,1325,353,466,770,-8,2,-35,
